keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
compute value	0.0	0.0	0.0	2.0	0.0000000000	False
entire thing	0.000327771996489	0.0	0.0	0.0	0.0000000000	False
first value	0.0	0.0	0.0	0.0	0.0000000000	False
operator sitting	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
leaf corresponds	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
internal node	0.00695748193	0.0	11.9925650558	11.0	0.2242990654	False
first evaluate	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
dot left	0.0015049451351	0.0	0.0	1.0	0.0000000000	False
small modification	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
modification question	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
priority rules	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
tree expression	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
expression correspond	0.000925154974266	0.0	5.99814126394	2.0	0.0000000000	False
inorder traversal	0.0255840672967	0.0	18.9789343247	33.0	0.0000000000	True
traversal pre	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
order kind	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
understood inorder	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
tree inorder	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
entire inorder	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
traversals priority	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
eulers rule	0.00185030994853	1.0	0.0	1.0	0.0000000000	True
generic traversal	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
visited thrice	0.00185030994853	0.0	0.0	1.0	0.0000000000	False
touch thrice	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
parenthesis print	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
euler walk	0.00185030994853	0.0	0.0	1.0	0.0000000000	False
left bracket	0.00462577487133	0.0	6.99690210657	4.0	0.3285420945	False
right bracket	0.0	0.0	2.99814126394	2.0	0.0000000000	False
node understand	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
print bracket	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
first bracket	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
left print	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
generic method	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
order inorder	0.00462577487133	0.0	4.99690210657	4.0	0.0000000000	False
external node	0.0027754649228	0.0	5.99814126394	3.0	0.0000000000	False
external right	0.0	0.0	0.0	0.0	0.0000000000	False
method left	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
leaf node	0.00143633228511	0.0	5.99814126394	3.0	0.0000000000	False
abstract class	0.00225741770265	0.0	5.99814126394	2.0	0.0000000000	False
java details	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
external external	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
external left	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
unspecified right	0.0	0.0	0.0	0.0	0.0000000000	False
methods unspecified	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
manner create	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
sub class	0.0	0.0	0.0	1.0	0.0000000000	False
class sub	0.0	0.0	0.0	0.0	0.0000000000	False
manner specializes	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
traversal procedure	0.00185030994853	0.0	0.0	0.0	0.0000000000	False
left result	0.00185030994853	0.0	0.0	1.0	0.0000000000	False
child compute	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
right result	0.0	0.0	0.0	0.0	0.0000000000	False
final value	0.0	0.0	0.0	1.0	0.0000000000	False
value return	0.0	0.0	0.0	1.0	0.0000000000	False
right print	0.0	0.0	0.0	1.0	0.0000000000	False
print traversal	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
traversal method	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
parenthesis form	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
class binary	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
lets continue	0.00115958032167	0.0	0.0	1.0	0.0000000000	False
order pre	0.00370061989706	0.0	5.99752168525	2.0	0.5161290323	False
rep order	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
node tree	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
assignment put	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
web today	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
first figure	0.00075247256755	0.0	0.0	1.0	0.0000000000	False
first element	0.000407107754117	0.0	0.0	0.0	0.0000000000	False
last element	0.0	0.0	0.0	0.0	0.0000000000	False
traversal post	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
unique tree	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
child suppose	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
full tree	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
indian tree	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
node ahs	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
visits post	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
single element	0.00075247256755	0.0	0.0	1.0	0.0000000000	False
high level	0.000327771996489	0.0	0.0	0.0	0.0000000000	False
huge number	0.000925154974266	0.0	0.0	1.0	0.0000000000	False
tree order	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
nt suffices	0.0	0.0	0.0	0.0	0.0000000000	False
sufficient right	0.0	0.0	0.0	0.0	0.0000000000	False
tree binary	0.000651459835086	0.0	0.0	0.0	0.0000000000	False
child right	0.0	0.0	1.99814126394	0.0	0.0000000000	False
minimum number	0.000651459835086	0.0	0.0	1.0	0.0000000000	False
absolute minimum	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
minimum right	0.0	0.0	0.0	0.0	0.0000000000	False
finite number	0.000524198842618	0.0	0.0	1.0	0.0000000000	False
close form	0.000579790160833	0.0	0.0	0.0	0.0000000000	False
form expression	0.000651459835086	0.0	0.0	0.0	0.0000000000	False
stop today	0.0	0.0	0.0	1.0	0.0000000000	False
traversing trees	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
order post	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
last	0.0	0.0	0.0	0.0	0.0000000000	False
class	0.000487567024298	0.0	0.0	0.0	0.1372484329	False
looked	0.000178834029185	0.0	0.0	0.0	0.4132841328	False
definitions	5.20347783632e-05	0.0	0.0	0.0	0.0000000000	False
trees	0.0296912171004	0.0	0.0	0.0	0.2457473163	False
binary	0.00249096415994	0.0	0.0	0.0	0.4000000000	False
complete	4.66396467584e-05	0.0	0.0	0.0	0.0000000000	False
height	0.000163885998244	0.0	0.0	0.0	0.0000000000	False
things	0.0	0.0	0.0	0.0	0.6400000000	False
today	3.23998824734e-05	0.0	0.0	0.0	0.0000000000	False
continue	0.000258801372734	0.0	0.0	0.0	0.5517241379	False
discussion	0.000170207596668	0.0	0.0	0.0	0.0000000000	False
talk	6.2294993242e-06	0.0	0.0	0.0	0.0000000000	False
walk	0.00215449842766	0.0	0.0	0.0	0.1566068515	False
traversals	0.0435687459816	0.0	0.0	0.0	0.2413778068	False
visiting	0.0157996551362	0.0	0.0	0.0	0.1606425703	False
nodes	0.0163291975492	0.0	0.0	0.0	0.2830584708	False
order	0.00151441767769	1.0	0.0	0.0	0.2288276449	False
two	0.0	0.0	0.0	0.0	0.2485690924	False
first	0.0	0.0	0.0	0.0	0.3011536126	False
pre	0.0365436214835	0.0	0.0	0.0	0.3095866315	False
post	0.0103015489618	0.0	0.0	0.0	0.1663201663	False
process	0.000208957296128	0.0	0.0	0.0	0.2412060302	False
children	0.00622410656881	0.0	0.0	0.0	0.2629582807	False
show	0.000108153714618	0.0	0.0	0.0	0.4210526316	False
examples	0.000184864066456	0.0	0.0	0.0	0.4752475248	False
follow	6.67063074684e-05	0.0	0.0	0.0	0.4444444444	False
clearer	0.000289895080417	0.0	0.0	0.0	0.0000000000	False
lets	0.00109273034563	0.0	0.0	0.0	0.5000000000	False
clarified	0.000289895080417	0.0	0.0	0.0	0.0000000000	False
doubt	0.00132112250945	0.0	0.0	0.0	0.5517241379	False
problem	4.98359945936e-05	0.0	0.0	0.0	0.4000000000	False
preorder	0.00462577487133	0.0	0.0	0.0	0.4371584699	False
suppose	0.000351499572508	0.0	0.0	0.0	0.4865497076	False
recall	0.000657966160425	0.0	0.0	0.0	0.5517241379	False
book	0.000670644196906	0.0	0.0	0.0	0.3419847328	False
paper	0.00176149667927	0.0	0.0	0.0	0.2000000000	False
construct	0.00020508228919	0.0	0.0	0.0	0.0000000000	False
out	0.0	0.0	0.0	0.0	0.3571428571	False
organization	0.000133845881551	0.0	0.0	0.0	0.0000000000	False
result	0.000600356767216	0.0	0.0	0.0	0.2689075630	False
sections	0.00415541165497	0.0	0.0	0.0	0.0721607216	False
title	0.00115958032167	0.0	0.0	0.0	0.3478260870	False
abstract	0.000669229407754	0.0	0.0	0.0	0.2903811252	False
end	0.000115083132354	0.0	0.0	0.0	0.4192139738	False
references	0.000170207596668	0.0	0.0	0.0	0.0000000000	False
publication	0.000376236283775	0.0	0.0	0.0	0.0000000000	False
sub	0.0	0.0	0.0	0.0	0.2081535390	False
point	6.15162246895e-05	0.0	0.0	0.0	0.1023017903	False
right	0.0	0.0	0.0	0.0	0.4378109453	False
start	0.0	0.0	0.0	0.0	0.3782505910	False
reading	0.00028367932778	0.0	0.0	0.0	0.2356406480	False
listing	0.000620358359089	0.0	0.0	0.0	0.2500000000	False
table	0.000715385344571	0.0	0.0	0.0	0.2903811252	False
contents	0.00257538724045	0.0	0.0	0.0	0.3341067285	False
chapter	0.00104839768524	0.0	0.0	0.0	0.2051282051	False
accessing	0.000143077068914	0.0	0.0	0.0	0.0000000000	False
four	0.0	0.0	0.0	0.0	0.0000000000	False
ten	6.16213554853e-05	0.0	0.0	0.0	0.0000000000	False
eleven	0.000220187084909	0.0	0.0	0.0	0.0000000000	False
twelve	0.000203553877058	0.0	0.0	0.0	0.0000000000	False
thirteen	0.000220187084909	0.0	0.0	0.0	0.0000000000	False
fourteen	0.000262099421309	0.0	0.0	0.0	0.0000000000	False
noise	0.00450289675066	0.0	0.0	0.0	0.0000000000	False
pseudo	0.000610661631175	0.0	0.0	0.0	0.0000000000	False
code	0.000542813564203	0.0	0.0	0.0	0.3790186125	False
begin	0.000200118922405	0.0	0.0	0.0	0.0000000000	False
call	9.22743370343e-06	0.0	0.0	0.0	0.4057480981	False
root	0.00441691409117	0.0	0.0	0.0	0.3174030658	False
generic	0.000113581325826	0.0	0.0	0.0	0.4020100503	False
term	1.61999412367e-05	0.0	0.0	0.0	0.0000000000	False
computations	0.000664197590705	0.0	0.0	0.0	0.2020202020	False
case	0.0	0.0	0.0	0.0	0.4456824513	False
correspond	0.0017581901055	0.0	0.0	0.0	0.4000000000	False
print	0.0152017664359	0.0	0.0	0.0	0.1662486564	False
heading	0.000188882347953	0.0	0.0	0.0	0.0000000000	False
instance	8.62671242446e-05	0.0	0.0	0.0	0.0000000000	False
repeat	0.000191612627688	0.0	0.0	0.0	0.0000000000	False
child	0.0125506638398	0.0	0.0	0.0	0.2813749001	False
arbitrary	0.000286154137828	0.0	0.0	0.0	0.0000000000	False
subsection	0.000376236283775	0.0	0.0	0.0	0.0000000000	False
kind	3.83610441181e-05	0.0	0.0	0.0	0.0000000000	False
recursive	0.00183198489353	0.0	0.0	0.0	0.4622792937	False
means	3.69097348137e-05	0.0	0.0	0.0	0.4526659412	False
gave	0.00123030752566	0.0	0.0	0.0	0.3555555556	False
document	0.000262099421309	0.0	0.0	0.0	0.0000000000	False
whats	0.00056664704386	0.0	0.0	0.0	0.4596398948	False
directory	0.00602828669011	0.0	0.0	0.0	0.1267435853	False
structure	0.000170207596668	0.0	0.0	0.0	0.0000000000	False
courses	0.000524198842618	0.0	0.0	0.0	0.4210526316	False
cs252	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
file	0.000878791089755	0.0	0.0	0.0	0.2356406480	False
grades	0.000203553877058	1.0	0.0	0.0	0.0000000000	False
total	0.00144015408763	0.0	0.0	0.0	0.1520912548	False
space	0.0014675387643	0.0	0.0	0.0	0.1584158416	False
occupied	0.00318884588458	0.0	0.0	0.0	0.1767955801	False
system	8.94170145927e-05	0.0	0.0	0.0	0.0000000000	False
entire	0.000139304864085	0.0	0.0	0.0	0.5333333333	False
subdirectory	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
add	0.000133412614937	0.0	0.0	0.0	0.0000000000	False
obtain	0.000102541144595	0.0	0.0	0.0	0.0000000000	False
required	0.000680830386671	0.0	0.0	0.0	0.2891566265	False
sense	5.40768573089e-05	0.0	0.0	0.0	0.0000000000	False
perform	5.67358655559e-05	0.0	0.0	0.0	0.0000000000	False
finding	5.11480588242e-05	0.0	0.0	0.0	0.5333333333	False
reverse	0.000220187084909	0.0	0.0	0.0	0.0000000000	False
pervious	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
fact	4.66396467584e-05	0.0	0.0	0.0	0.0000000000	False
disk	0.000786298263928	0.0	0.0	0.0	0.0000000000	False
usage	0.0013877324614	0.0	0.0	0.0	0.0000000000	False
command	0.00095755485674	0.0	0.0	0.0	0.2051282051	False
unix	0.000651459835086	0.0	0.0	0.0	0.0000000000	False
typing	0.000133412614937	0.0	0.0	0.0	0.0000000000	False
tells	8.94170145927e-05	0.0	0.0	0.0	0.0000000000	False
eventually	0.000307623433785	0.0	0.0	0.0	0.0000000000	False
manner	0.00102541144595	0.0	0.0	0.0	0.3720930233	False
apost	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
clear	0.000308106777427	0.0	0.0	0.0	0.5423728814	False
question	8.95091029423e-05	0.0	0.0	0.0	0.5517241379	False
hood	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
notion	0.000360038521908	0.0	0.0	0.0	0.5079365079	False
fourth	0.000203553877058	0.0	0.0	0.0	0.0000000000	False
drawn	0.000501007406877	0.0	0.0	0.0	0.4210526316	False
left	0.00416343937463	0.0	0.0	0.0	0.2479521807	False
leftmost	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
depends	5.40768573089e-05	0.0	0.0	0.0	0.0000000000	False
shown	6.67063074684e-05	0.0	0.0	0.0	0.0000000000	False
postorder	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
specialized	0.000862256824594	0.0	0.0	0.0	0.3834886818	False
null	0.00175758217951	0.0	0.0	0.0	0.3463203463	False
application	0.000184864066456	0.0	0.0	0.0	0.0000000000	False
note	0.000184864066456	0.0	0.0	0.0	0.0000000000	False
procedure	0.00061524686757	0.0	0.0	0.0	0.3555555556	False
work	0.000163238763654	0.0	0.0	0.0	0.4838012959	False
making	1.24589986484e-05	0.0	0.0	0.0	0.0000000000	False
difference	1.86884979726e-05	0.0	0.0	0.0	0.4622792937	False
understand	6.47997649468e-05	0.0	0.0	0.0	0.5245901639	False
guy	0.000219322053475	0.0	0.0	0.0	0.0000000000	False
answer	5.20347783632e-05	0.0	0.0	0.0	0.0000000000	False
ready	0.000289895080417	0.0	0.0	0.0	0.0000000000	False
operate	0.000215667810612	0.0	0.0	0.0	0.4456824513	False
single	0.000184864066456	0.0	0.0	0.0	0.0000000000	False
hindi	0.000407107754117	0.0	0.0	0.0	0.0000000000	False
good	2.33198233792e-05	0.0	0.0	0.0	0.0000000000	False
evaluating	0.00133845881551	0.0	0.0	0.0	0.1698513800	False
arithmetic	0.00228485683336	0.0	0.0	0.0	0.3192632387	False
expression	0.0030475295162	0.0	0.0	0.0	0.1661474559	False
minus	0.000208139113453	0.0	0.0	0.0	0.2962962963	False
essence	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
value	6.16213554853e-05	0.0	0.0	0.0	0.1140142518	False
quantity	0.000109661026737	0.0	0.0	0.0	0.0000000000	False
sitting	0.0001172126737	0.0	0.0	0.0	0.0000000000	False
division	0.000188882347953	0.0	0.0	0.0	0.0000000000	False
leaf	0.002422057934	0.0	0.0	0.0	0.3640124095	False
return	0.000328983080212	0.0	0.0	0.0	0.0000000000	False
variable	6.67063074684e-05	0.0	0.0	0.0	0.0000000000	False
stored	0.000307623433785	0.0	0.0	0.0	0.0000000000	False
numbers	1.84548674069e-05	0.0	0.0	0.0	0.4456824513	False
internal	0.00287266457022	0.0	0.0	0.0	0.2242990654	False
dot	0.0003516380211	0.0	0.0	0.0	0.0000000000	False
arrow	0.000153047510827	0.0	0.0	0.0	0.0000000000	False
direction	0.000125251851719	0.0	0.0	0.0	0.0000000000	False
hope	0.000153047510827	0.0	0.0	0.0	0.0000000000	False
essentially	0.000108153714618	0.0	0.0	0.0	0.4210526316	False
small	3.94180381701e-05	0.0	0.0	0.0	0.0000000000	False
modification	0.000188882347953	0.0	0.0	0.0	0.0000000000	False
addressing	0.000125251851719	0.0	0.0	0.0	0.0000000000	False
incorporate	0.000220187084909	0.0	0.0	0.0	0.0000000000	False
priority	0.000651459835086	0.0	0.0	0.0	0.0000000000	False
rules	0.000307623433785	0.0	0.0	0.0	0.0000000000	False
worried	7.20077043816e-05	0.0	0.0	0.0	0.0000000000	False
inorder	0.0131682699321	0.0	0.0	0.0	0.0000000000	False
possibilities	0.000703276042201	0.0	0.0	0.0	0.2857142857	False
threes	0.000376236283775	0.0	0.0	0.0	0.3809523810	False
understood	0.000153047510827	0.0	0.0	0.0	0.0000000000	False
printout	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
eulers	0.00185030994853	0.0	0.0	0.0	0.4210526316	False
tours	0.00075247256755	0.0	0.0	0.0	0.0000000000	False
basically	5.11480588242e-05	0.0	0.0	0.0	0.4210526316	False
blue	0.000267691763101	0.0	0.0	0.0	0.0000000000	False
hit	0.000239388714185	0.0	0.0	0.0	0.0000000000	False
parent	0.000718166142555	0.0	0.0	0.0	0.0000000000	False
viewed	0.000102541144595	0.0	0.0	0.0	0.0000000000	False
thrice	0.00185030994853	0.0	0.0	0.0	0.2962962963	False
coming	0.000268251043778	0.0	0.0	0.0	0.3868131868	False
touching	0.00651459835086	0.0	0.0	0.0	0.1860465116	False
times	0.0	0.0	0.0	0.0	0.0000000000	False
account	0.000133845881551	0.0	0.0	0.0	0.0000000000	False
qualify	0.000262099421309	0.0	0.0	0.0	0.0000000000	False
degree	0.000143077068914	0.0	0.0	0.0	0.0000000000	False
set	9.46511048554e-06	0.0	0.0	0.0	0.0000000000	False
parenthesis	0.000786298263928	0.0	0.0	0.0	0.0000000000	False
draw	0.000387723974431	0.0	0.0	0.0	0.4456824513	False
bracket	0.00210909861541	0.0	0.0	0.0	0.1311475410	False
finish	0.000262099421309	0.0	0.0	0.0	0.0000000000	False
taking	3.08714703419e-05	0.0	0.0	0.0	0.4456824513	False
path	0.000262099421309	0.0	0.0	0.0	0.0000000000	False
exact	0.000220187084909	0.0	0.0	0.0	0.0000000000	False
star	0.000175758217951	0.0	0.0	0.0	0.0000000000	False
multiplication	0.000109661026737	0.0	0.0	0.0	0.0000000000	False
method	0.00139580630795	0.0	0.0	0.0	0.1385948027	False
position	8.62671242446e-05	0.0	0.0	0.0	0.0000000000	False
external	0.00260583934034	1.0	0.0	0.0	0.2000000000	False
invoke	0.00132112250945	0.0	0.0	0.0	0.2622950820	False
create	0.000333358061276	0.0	0.0	0.0	0.2051282051	False
choice	7.75447948861e-05	0.0	0.0	0.0	0.0000000000	False
java	0.000203553877058	0.0	0.0	0.0	0.0000000000	False
details	4.75046781925e-05	0.0	0.0	0.0	0.0000000000	False
unspecified	0.000925154974266	0.0	0.0	0.0	0.0000000000	False
leave	9.58063138438e-05	0.0	0.0	0.0	0.0000000000	False
object	8.3339515319e-05	0.0	0.0	0.0	0.0000000000	False
specifies	0.000188882347953	0.0	0.0	0.0	0.1895984200	False
back	3.08714703419e-05	0.0	0.0	0.0	0.0000000000	False
utilize	0.000289895080417	0.0	0.0	0.0	0.0000000000	False
sum	8.94170145927e-05	0.0	0.0	0.0	0.0000000000	False
final	7.20077043816e-05	0.0	0.0	0.0	0.0000000000	False
thast	0.000462577487133	0.0	0.0	0.0	0.0000000000	False
element	0.000867181997089	0.0	0.0	0.0	0.2782608696	False
extending	0.000163885998244	0.0	0.0	0.0	0.0000000000	False
form	3.94180381701e-05	0.0	0.0	0.0	0.0000000000	False
slightly	5.20347783632e-05	0.0	0.0	0.0	0.0000000000	False
give	1.53790561724e-05	0.0	0.0	0.0	0.3782505910	False
mention	0.0001172126737	0.0	0.0	0.0	0.0000000000	False
figure	0.000867181997089	0.0	0.0	0.0	0.4067796610	False
sir	0.000289895080417	0.0	0.0	0.0	0.0000000000	False
true	6.16213554853e-05	0.0	0.0	0.0	0.0000000000	False
necessarily	0.0001172126737	0.0	0.0	0.0	0.0000000000	False
happen	6.17429406838e-05	0.0	0.0	0.0	0.0000000000	False
put	5.91270572552e-05	0.0	0.0	0.0	0.0000000000	False
