keyphrase	dispersion	Frequency Occurance Ratio	cuewords	Contiguous Occurance Ratio	tfidf	Phrase Size	localspan	cscore	keyword
sixteen	0.0000000000	0.0	0.0	0.0	0.000171855278425	0.0	0.0	0.0	False
spent	0.0000000000	0.0	0.0	0.0	0.000222338910998	0.0	0.0	0.0	False
left	0.0000000000	0.0	0.0	0.0	4.36396950066e-05	0.0	0.0	0.0	False
tminus	0.0000000000	0.0	0.0	0.0	0.000473392907494	0.0	0.0	0.0	False
log	0.0000000000	0.037037037037	0.0	0.039134876561	0.000230265198917	4	0.0	0.0	False
linked	0.0000000000	0.0	0.0	0.0	0.000115132599459	0.0	0.0	0.0	False
video	0.0	0.0123456790123	0.0	0.0	0.0	2	0.0	0.0	False
abstract data types adts	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
data types adts	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
types adts	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
adts	0.0	0.037037037037	0.0	0.0587023148415	0.0	2	0.0	0.0	False
implementation of a stack	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
java implementation	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
growable stacks	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
growable	0.0	0.037037037037	0.0	0.039134876561	0.0	2	0.0	0.0	False
stacks in the java	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
java virtual	0.0	0.0123456790123	0.0	0.0	0.000946785814989	1	0.0	0.0	False
adts is a mathematically	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
mathematically specified entity	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
entity	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
set of its instances	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
defines a set	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
interface collection of signatures	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
specific interface collection	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
collection of signatures	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
signatures of operations	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
specific interface	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
interface collection	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
set of axioms preconditions	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
axioms preconditions	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
preconditions	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
postconditions that define	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
define the semantics	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
postconditions	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
types of operations	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
talk about adts	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
serve as apecifications	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
apecifications of requirements	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
serve	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
apecifications	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
budging blocks of solutions	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
solutions to algorithmic problems	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
blocks of solutions	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
solutions to algorithmic	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
budging blocks	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
algorithmic problems	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
budging	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
solutions	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
talk on a higher	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
language to talk	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
adts encapsulate data structures	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
data structures and algorithms	0.0	0.0246913580247	0.0	0.0123456790123	0.0	1	0.0	0.0	False
adts encapsulate data	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
encapsulate data structures	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
structures and algorithms	0.0	0.0246913580247	0.0	0.0123456790123	0.0	1	0.0	0.0	False
adts encapsulate	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
encapsulate data	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
seperate the issues	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
seperate	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
dynamic set adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
set adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt	0.0	0.345679012346	0.0	0.77155078996	0.0	2	0.0	0.0	False
insert adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
delete adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin boolean	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin	0.0	0.271604938272	0.0	1.21120364951	0.0	1	0.0	0.0	False
insert and delete manipulation	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
insert and delete	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
delete manipulation operations	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
delete manipulation	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
manipulation operations	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin access method method	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin access method	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
access method method	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin access	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
method method	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
isin new false	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
isin insert true	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
isin insert	0.0	0.0740740740741	0.0	0.191478703757	0.0	1	0.0	0.0	False
insert true	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
isin delete false	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
isin delete	0.0	0.0740740740741	0.0	0.191478703757	0.0	1	0.0	0.0	False
delete false	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
isin delete isin	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
delete isin	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stack is container	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
container of objects	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
container	0.0	0.0493827160494	0.0	0.0740740740741	0.0	1	0.0	0.0	False
inserted and removed	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
first out lifo principle	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
first out lifo	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
out lifo principle	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
first out	0.0	0.0123456790123	0.0	0.0	0.000695731818493	1	0.0	0.0	False
out lifo	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
lifo principle	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
lifo	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
objects can be inserted	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
last the most recently	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
recently inserted	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
recently	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
object can be removed	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
inserting an item	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
item	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
synonymous with removing	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
removing an item	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
synonymous	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
dispenser as an analogy	0.0	0.0123456790123	0.0	0.0	0.0	4	0.0	0.0	False
pez dispenser	0.0	0.0123456790123	0.0	0.0	0.0	4	0.0	0.0	False
pez	0.0	0.0123456790123	0.0	0.0	0.0	4	0.0	0.0	False
dispenser	0.0	0.0123456790123	0.0	0.0	0.0	4	0.0	0.0	False
analogy	0.0	0.0123456790123	0.0	0.0	0.0	4	0.0	0.0	False
stack is an adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt that supports four	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt that supports	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
supports four main	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
supports four	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
four main	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
main	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
creates a new stack	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
push adt lemon insert	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt lemon insert object	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
push adt lemon	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt lemon insert	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
lemon insert object	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
push adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt lemon	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
lemon insert	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
insert object	0.0	0.037037037037	0.0	0.039134876561	0.000946785814989	1	0.0	0.0	False
lemon	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
top of stack	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt removes the top	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
removes the top object	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
top object of stack	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
pop adt removes	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
object of stack	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
pop adt	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
adt removes	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
top object	0.0	0.0493827160494	0.0	0.0987654320988	0.0	1	0.0	0.0	False
empty an error occurs	0.0	0.0493827160494	0.0	0.0987654320988	0.0	1	0.0	0.0	False
empty an error	0.0	0.0493827160494	0.0	0.0987654320988	0.0	1	0.0	0.0	False
error occurs	0.0	0.0493827160494	0.0	0.0987654320988	0.0	1	0.0	0.0	False
element returns the top	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
returns the top object	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
top element returns	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
element returns	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
stack without removing	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
size adt integer returns	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
integer returns the number	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
size adt integer	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
adt integer returns	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
returns the number	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
size adt	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
adt integer	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
integer returns	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
objects in stack	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
boolean indicates if stack	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
isempty boolean	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
isempty	0.0	0.123456790123	0.0	0.246068747769	0.0	1	0.0	0.0	False
pop push	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
top push	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
java stuff	0.0	0.037037037037	0.0	0.0587023148415	0.0	2	0.0	0.0	False
code the adt	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stack adt	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
programs we need two	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
constructs interfaces and exceptions	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
constructs interfaces	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
interface we just write	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
write down the method	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
names and the parameters	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
parameters what may matters	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
matters is their types	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
actual code the content	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
content of the methods	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
code the content	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
actual code	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
actual	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
content	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
separating interface and implementation	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
interface and implementation	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
separating interface	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stack interface in java	0.0	0.037037037037	0.0	0.0587023148415	0.0	2	0.0	0.0	False
interface in java	0.0	0.037037037037	0.0	0.0587023148415	0.0	2	0.0	0.0	False
structure is a built	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
built in class	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
class of java	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
package but we define	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
define our own stack	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
java util package	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
java util	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
util package	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
util	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
package	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
pubic interface stack	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
pubic interface	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
interface stack	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pubic	0.0	0.185185185185	0.0	0.289399303378	0.0	1	0.0	0.0	False
accessor methods	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
accessor	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public int size	0.0	0.0617283950617	0.0	0.0859973368477	0.0	2	0.0	0.0	False
public int	0.0	0.0617283950617	0.0	0.0859973368477	0.0	2	0.0	0.0	False
int size	0.0	0.0617283950617	0.0	0.0859973368477	0.0	2	0.0	0.0	False
public	0.0	0.518518518519	0.0	1.06514912055	0.0	2	0.0	0.0	False
int	0.0	0.83950617284	0.0	2.93100062727	0.0	2	0.0	0.0	False
public boolean isempty	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public boolean	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
boolean isempty	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pubic object top throws	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
object top throws stackemptyexception	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pubic object top	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
object top throws	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
top throws stackemptyexception	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pubic object	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
object top	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
top throws	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
throws stackemptyexception	0.0	0.123456790123	0.0	0.246068747769	0.0	1	0.0	0.0	False
stackemptyexception	0.0	0.172839506173	0.0	0.37603505403	0.0	1	0.0	0.0	False
update methods	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public void push object	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
void push object element	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public void push	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
void push object	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
push object element	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public void	0.0	0.172839506173	0.0	0.470043817538	0.0	1	0.0	0.0	False
void push	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
push object	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
object element	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public object pop throws	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
object pop throws stackemptyexception	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
public object pop	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
object pop throws	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pop throws stackemptyexception	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
public object	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
object pop	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
pop throws	0.0	0.0617283950617	0.0	0.0859973368477	0.0	1	0.0	0.0	False
construct useful for handling	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
error or an exceptional	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
find an error	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
exits from the current	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
control exits	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
method was caled	0.0	0.0123456790123	0.0	0.0	0.0	2	0.0	0.0	False
caled	0.0	0.0123456790123	0.0	0.0	0.0	2	0.0	0.0	False
point of using exceptions	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
delegate upwards the responsibility	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
upwards the responsibility	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
delegate upwards	0.0	0.0246913580247	0.0	0.0246913580247	0.0	1	0.0	0.0	False
handling an error delegating	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
error delegating upwards means	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
handling an error	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
error delegating upwards	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
delegating upwards means	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
error delegating	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
upwards means	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
code who called current	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
letting the code	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
current code deal	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
current code	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
code deal	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
deal	0.0	0.0123456790123	0.0	0.0	0.0	1	0.0	0.0	False
public void eatpizza throws	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
public void eatpizza	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
void eatpizza throws	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
void eatpizza	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
eatpizza throws	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
stomachacheexception	0.0	0.481481481481	0.0	2.54482329056	0.0	1	0.0	0.0	False
atetoomuch	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
thrown we exit	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
private void simulatemeeting	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
private void	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
void simulatemeeting	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
simulatemeeting	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
catch stomachacheexception	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
system out println	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
system out	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
out println	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
println	0.0	0.135802469136	0.0	0.427090323289	0.0	1	0.0	0.0	False
exceptions finally	0.0	0.037037037037	0.0	0.0587023148415	0.000946785814989	2	0.0	0.0	False
note	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
clause	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
upwards and upwards	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
calls until the user	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
method calls	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
user sees	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
sees	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
exceptions in java classes	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
exceptions in java	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public class stomachacheexception extends	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public class stomachacheexception	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
class stomachacheexception extends	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
public class	0.0	0.0740740740741	0.0	0.0957393518786	0.0	1	0.0	0.0	False
class stomachacheexception	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stomachacheexception extends	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
runtimeexception	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
pubic stomachacheexception string err	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
pubic stomachacheexception string	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stomachacheexception string err	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
pubic stomachacheexception	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
stomachacheexception string	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
string err	0.0	0.037037037037	0.0	0.0587023148415	0.0	1	0.0	0.0	False
err	0.0	0.16049382716	0.0	0.274106645788	0.0	1	0.0	0.0	False
based stack an java	0.0	0.0617283950617	0.0	0.114663115797	0.0	2	0.0	0.0	False
array based stack	0.0	0.16049382716	0.0	0.502528850612	0.0	2	0.0	0.0	False
